06/06/2022 15:35:18,1.4542,65.08,177.87
06/06/2022 15:35:18,0.6601,71.54,181.03
06/06/2022 15:35:18,0.1929,70.7,177.29
06/06/2022 15:35:18,0.6324,71.59,176.25
06/06/2022 15:35:18,0.6182,76.42,174.83
06/06/2022 15:35:18,0.7513,75.85,171.75
06/06/2022 15:35:18,0.6506,79.34,168.39
06/06/2022 15:35:18,0.4696,82.09,171.23
06/06/2022 15:35:18,0.4378,85.08,169.33
06/06/2022 15:35:19,0.5302,87.37,170.79
06/06/2022 15:35:19,0.3098,90.02,172.1
06/06/2022 15:35:19,0.3613,90.69,173.99
06/06/2022 15:35:19,0.4166,88.74,174.62
06/06/2022 15:35:19,0.4961,86.52,171.95
06/06/2022 15:35:19,0.1501,83.09,172.03
06/06/2022 15:35:19,1.1331,82.11,172.23
06/06/2022 15:35:19,0.5468,74.64,168.23
06/06/2022 15:35:19,0.227,75.17,170.74
06/06/2022 15:35:19,0.7855,75.32,172.03
06/06/2022 15:35:20,0.8416,70.58,168.95
06/06/2022 15:35:20,0.4926,68.01,164.48
06/06/2022 15:35:20,0.3053,66.89,159.87
06/06/2022 15:35:20,0.6535,67.39,158.0
06/06/2022 15:35:21,6.9089,66.49,152.16
06/06/2022 15:35:21,0.5446,43.35,98.71
06/06/2022 15:35:22,0.1151,45.01,99.67
06/06/2022 15:35:22,0.4698,44.71,98.74
06/06/2022 15:35:22,0.2579,43.36,96.47
06/06/2022 15:35:22,0.6516,44.77,97.24
06/06/2022 15:35:22,0.184,42.62,93.01
06/06/2022 15:35:22,0.0446,43.59,93.44
06/06/2022 15:35:22,0.1435,43.76,93.2
06/06/2022 15:35:22,0.1325,43.82,92.31
06/06/2022 15:35:22,1.1414,43.44,91.53
06/06/2022 15:35:22,0.709,39.49,84.22
06/06/2022 15:35:22,1.3679,39.94,85.77
06/06/2022 15:35:22,0.5835,36.14,78.4
06/06/2022 15:35:22,0.9199,37.23,78.69
06/06/2022 15:35:23,0.8331,34.81,73.51
06/06/2022 15:35:23,0.6359,33.73,66.17
06/06/2022 15:35:23,0.7693,36.07,68.97
06/06/2022 15:35:23,0.8784,37.74,63.36
06/06/2022 15:35:23,0.1712,41.48,59.58
06/06/2022 15:35:23,0.157,42.1,59.76
06/06/2022 15:35:23,0.6907,42.14,58.75
06/06/2022 15:35:23,0.9756,40.49,55.22
06/06/2022 15:35:23,0.2269,42.94,59.78
06/06/2022 15:35:23,1.9309,43.76,59.64
06/06/2022 15:35:24,0.3932,38.88,49.31
06/06/2022 15:35:24,0.6472,40.96,47.31
06/06/2022 15:35:24,1.0084,41.42,43.38
06/06/2022 15:35:24,1.68,45.16,49.58
06/06/2022 15:35:24,0.3883,41.86,41.12
06/06/2022 15:35:24,0.0836,44.82,41.77
06/06/2022 15:35:24,0.7763,45.26,41.54
06/06/2022 15:35:24,0.7601,44.75,35.38
06/06/2022 15:35:24,1.0655,43.42,30.08
06/06/2022 15:35:24,0.3857,50.72,33.46
06/06/2022 15:35:24,1.1352,51.18,30.81
06/06/2022 15:35:24,0.3921,57.11,25.09
06/06/2022 15:35:24,1.2288,59.58,26.0
06/06/2022 15:35:25,0.8332,64.39,18.49
06/06/2022 15:35:25,0.7187,68.03,22.75
06/06/2022 15:35:25,0.9864,68.44,18.68
06/06/2022 15:35:25,0.6705,76.72,17.68
06/06/2022 15:35:25,1.3603,78.19,14.17
06/06/2022 15:35:25,0.425,89.65,14.99
06/06/2022 15:35:25,1.4261,92.27,14.05
06/06/2022 15:35:25,0.7037,103.21,10.99
06/06/2022 15:35:25,2.7226,104.55,6.05
06/06/2022 15:35:25,0.4107,117.51,16.47
06/06/2022 15:35:25,0.4085,118.98,14.22
06/06/2022 15:35:25,0.7336,119.78,11.11
06/06/2022 15:35:26,3.042,125.55,9.19
06/06/2022 15:35:26,3.079,123.13,8.08
06/06/2022 15:35:26,0.905,129.64,10.68
06/06/2022 15:35:26,0.697,131.3,17.43
06/06/2022 15:35:26,0.4119,131.79,22.02
06/06/2022 15:35:26,0.3776,130.83,19.88
06/06/2022 15:35:26,0.1324,130.98,22.7
06/06/2022 15:35:26,0.0778,130.48,21.91
06/06/2022 15:35:26,0.8527,130.33,21.53
06/06/2022 15:35:26,3.116,128.67,25.79
06/06/2022 15:35:26,0.8013,130.9,41.27
06/06/2022 15:35:26,0.3157,129.58,36.79
